ID,工作名称,招聘详细链接,公司名称,公司ID,公司性质,公司规模,公司招聘主页,公司地点,薪资,学历要求,工作经历,职位类型,公司福利,工作发布标签,更新时间
CC608869229J00158416314,大数据平台开发工程师（Java-数据管理）,https://jobs.zhaopin.com/CC608869229J00158416314.htm,北京金山云网络技术有限公司,CZ608869220,合资,1000-9999人,https://company.zhaopin.com/CZ608869220.htm,北京-海淀区,30K-60K,本科,5-10年,全职,五险一金、绩效奖金、免费班车、节日福利、弹性工作,最新,2019-07-10 15:12:04
CC154302917J00194342011,java开发工程师,https://jobs.zhaopin.com/CC154302917J00194342011.htm,中软信息系统工程有限公司,CZ154302910,国企,100-499人,http://special.zhaopin.com/pagepublish/15430291/index.html,北京,10K-15K,本科,1-3年,全职,五险一金、通讯补助、补充医疗保险、交通补助,最新,2019-07-10 14:12:56
CC608869229J00158371014,高级Java开发工程师（数据管理及服务）,https://jobs.zhaopin.com/CC608869229J00158371014.htm,北京金山云网络技术有限公司,CZ608869220,合资,1000-9999人,https://company.zhaopin.com/CZ608869220.htm,北京-海淀区,25K-50K,本科,5-10年,全职,五险一金、绩效奖金、包吃、免费班车、节日福利,最新,2019-07-10 14:14:11
CC608869229J00158416314,大数据平台开发工程师（Java-数据管理）,https://jobs.zhaopin.com/CC608869229J00158416314.htm,北京金山云网络技术有限公司,CZ608869220,合资,1000-9999人,https://company.zhaopin.com/CZ608869220.htm,北京-海淀区,30K-60K,本科,5-10年,全职,五险一金、绩效奖金、免费班车、节日福利、弹性工作,最新,2019-07-10 15:12:04
CC488317730J00176770313,java开发工程师,https://jobs.zhaopin.com/CC488317730J00176770313.htm,北京国益汇通信息技术有限公司,CZ488317730,民营,500-999人,https://company.zhaopin.com/CZ488317730.htm,北京,8K-16K,本科,1-3年,全职,五险一金、年终分红、带薪年假、节日福利、周末双休,最新,2019-07-10 15:22:19
CC488317730J00176769113,java高级工程师,https://jobs.zhaopin.com/CC488317730J00176769113.htm,北京国益汇通信息技术有限公司,CZ488317730,民营,500-999人,https://company.zhaopin.com/CZ488317730.htm,北京,15K-30K,本科,3-5年,全职,五险一金、年终分红、带薪年假、节日福利、周末双休,最新,2019-07-10 15:20:21
CC345567980J00158066812,java开发工程师,https://jobs.zhaopin.com/CC345567980J00158066812.htm,上海科之锐人才咨询有限公司北京分公司,CZ345567980,合资,100-499人,https://company.zhaopin.com/CZ345567980.htm,北京-西城区,12K-20K,大专,3-5年,全职,五险一金、补充医疗保险、带薪年假、定期体检、周末双休,最新,2019-07-10 15:31:51
CC707379327J00155043615,java开发工程师,https://jobs.zhaopin.com/CC707379327J00155043615.htm,北京创联教育投资有限公司,CZ707379320,外商独资,100-499人,https://company.zhaopin.com/CZ707379320.htm,北京,15K-20K,大专,3-5年,全职,周末双休、五险一金、补充医疗保险、餐补、节日福利,最新,2019-07-10 15:38:04
CC253001187J00074656010,java工程师,https://jobs.zhaopin.com/CC253001187J00074656010.htm,北京依蓝天创科技有限公司,CZ253001180,股份制企业,20-99人,https://company.zhaopin.com/CZ253001180.htm,北京,6K-8K,大专,1-3年,全职,周末双休、五险一金,最新,2019-07-09 17:44:13
CC575118831J90251483000,ITjava开发,https://jobs.zhaopin.com/575118831251483.htm,北京旭豪科技有限公司,CZ575118830,股份制企业,100-499人,https://company.zhaopin.com/CZ575118830.htm,北京,4K-6K,大专,不限,全职,五险一金、年底双薪、绩效奖金、年终分红、加班补助,最新,2019-07-10 09:15:36
CC134716709J00069590411,JAVA开发工程师,https://jobs.zhaopin.com/CC134716709J00069590411.htm,北京北方仪创科技有限责任公司,CZ134716700,民营,20-99人,https://company.zhaopin.com/CZ134716700.htm,北京,8K-15K,本科,3-5年,全职,交通补助、餐补、五险一金、年底双薪、加班补助,最新,2019-07-09 14:25:13
CC149576918J00147796109,java开发工程师,https://jobs.zhaopin.com/CC149576918J00147796109.htm,北京绿魔方科技有限公司,CZ149576910,民营,100-499人,http://special.zhaopin.com/pagepublish/14957691/index.html,北京,11K-18K,本科,5-10年,全职,五险一金、周末双休,最新,2019-07-09 10:09:30
CC136119570J00177527111,JAVA WEB前端开发工程师,https://jobs.zhaopin.com/CC136119570J00177527111.htm,北京奇迹无限软件有限公司,CZ136119570,民营,20-99人,https://company.zhaopin.com/CZ136119570.htm,北京-海淀区,8K-13K,大专,3-5年,全职,全勤奖、五险一金、交通补助、餐补、带薪年假,最新,2019-07-09 11:31:06
CC583896626J00146404611,Java研发工程师,https://jobs.zhaopin.com/CC583896626J00146404611.htm,航天中认软件测评科技(北京)有限责任公司,CZ583896620,国企,100-499人,https://company.zhaopin.com/CZ583896620.htm,北京-海淀区,6.5K-13K,硕士,不限,全职,五险一金、带薪年假、补充医疗保险、绩效奖金、交通补助,最新,2019-07-09 14:14:14
CC847064540J00158477909,项目经理java,https://jobs.zhaopin.com/CC847064540J00158477909.htm,厦门至恒融兴信息技术有限公司北京分公司,CZ847064540,民营,500-999人,https://company.zhaopin.com/CZ847064540.htm,北京,18K-26K,本科,5-10年,全职,年底双薪、餐补、通讯补助、带薪年假、弹性工作,最新,2019-07-09 16:40:10
CC645645120J00155228214,java工程师,https://jobs.zhaopin.com/CC645645120J00155228214.htm,北京海天成电子支付技术有限公司,CZ645645120,民营,20人以下,https://company.zhaopin.com/CZ645645120.htm,北京,20K-30K,本科,5-10年,全职,五险一金、带薪年假、定期体检,最新,2019-07-09 12:58:34
CC201377515J00138347513,java开发工程师,https://jobs.zhaopin.com/CC201377515J00138347513.htm,北京卓成世纪科技发展有限公司,CZ201377510,民营,20-99人,https://company.zhaopin.com/CZ201377510.htm,北京-海淀区,10K-15K,大专,3-5年,全职,五险一金、加班补助、全勤奖、员工旅游、节日福利,最新,2019-07-09 17:34:28
CC868493500J00157505909,java开发经理,https://jobs.zhaopin.com/CC868493500J00157505909.htm,北京汤氏恒远科技有限公司,CZ868493500,民营,20-99人,https://company.zhaopin.com/CZ868493500.htm,北京,15K-20K,本科,5-10年,全职,五险一金、餐补、通讯补助,最新,2019-07-09 17:39:22
CC883906320J00164093710,高级java,https://jobs.zhaopin.com/CC883906320J00164093710.htm,北京来享愿景科技有限公司,CZ883906320,民营,20-99人,https://company.zhaopin.com/CZ883906320.htm,北京,20K-30K,本科,5-10年,全职,五险一金、带薪年假、弹性工作、周末双休,最新,2019-07-09 16:58:42
CC151181127J00173247711,java中级工程师,https://jobs.zhaopin.com/CC151181127J00173247711.htm,北京华鑫杰瑞计算机系统工程有限公司,CZ151181120,民营,100-499人,https://company.zhaopin.com/CZ151181120.htm,北京,10K-15K,本科,3-5年,全职,节日福利、五险一金、绩效奖金、餐补、带薪年假,最新,2019-07-09 09:56:55
CC687011780J00153308609,java,https://jobs.zhaopin.com/CC687011780J00153308609.htm,有家有保(北京)科技有限公司,CZ687011780,民营,20-99人,https://company.zhaopin.com/CZ687011780.htm,北京-东城区,10K-15K,本科,3-5年,全职,五险一金、带薪年假、绩效奖金、年底双薪,最新,2019-07-09 16:42:06
CC000190849J90250120000,中级Java开发工程师,https://jobs.zhaopin.com/000190849250120.htm,北京明天高软科技有限公司,CZ000190840,民营,20-99人,https://company.zhaopin.com/CZ000190840.htm,北京,10K-18K,本科,3-5年,全职,五险一金、餐补、带薪年假、补充医疗保险、定期体检,最新,2019-07-09 16:34:06
CZ646389480J00028697412,java开发工程师,https://jobs.zhaopin.com/CZ646389480J00028697412.htm,北京展睿科技有限公司,CZ646389480,民营,20-99人,https://company.zhaopin.com/CZ646389480.htm,北京,10K-20K,本科,3-5年,全职,创业公司、五险一金、绩效奖金、年终分红、股票期权,最新,2019-07-09 15:01:27
CC655742125J00164103910,java开发工程师 ,https://jobs.zhaopin.com/CC655742125J00164103910.htm,北京慧摩尔科技有限公司,CZ655742120,民营,20-99人,https://company.zhaopin.com/CZ655742120.htm,北京-朝阳区,10K-15K,大专,3-5年,全职,不加班、周末双休、五险一金,最新,2019-07-09 16:53:05
CZ185071920J00101446913,java中级研发工程师,https://jobs.zhaopin.com/CZ185071920J00101446913.htm,北京凯特伟业科技有限公司,CZ185071920,上市公司,100-499人,https://company.zhaopin.com/CZ185071920.htm,北京,10K-15K,大专,3-5年,全职,五险一金、餐补、绩效奖金、周末双休、带薪年假,最新,2019-07-09 17:13:40
CC469301512J00155119512,java服务器开发-海淀,https://jobs.zhaopin.com/CC469301512J00155119512.htm,ihr- 黄超,CZ469301510,股份制企业,100-499人,https://company.zhaopin.com/CZ469301510.htm,北京,20K-40K,本科,1-3年,全职,绩效奖金、带薪年假、五险一金、创业公司,最新,2019-07-09 19:43:09
CC380223930J00137194812,java开发工程师,https://jobs.zhaopin.com/CC380223930J00137194812.htm,数字天地（北京）信息科技有限公司,CZ380223930,民营,20人以下,https://company.zhaopin.com/CZ380223930.htm,北京,10K-20K,大专,1-3年,全职,五险一金、绩效奖金、加班补助、定期体检、项目奖金,最新,2019-07-09 19:48:53
CC210846617J00153072912,java开发工程师,https://jobs.zhaopin.com/CC210846617J00153072912.htm,北京麦克斯泰科技有限公司,CZ210846610,民营,100-499人,https://company.zhaopin.com/CZ210846610.htm,北京,8K-10K,本科,无经验,全职,周末双休、绩效奖金、餐补、带薪年假、定期体检,最新,2019-07-09 17:44:43
CC536235428J00158339009,JAVA工程师,https://jobs.zhaopin.com/CC536235428J00158339009.htm,网鼎明天科技有限公司,CZ536235420,股份制企业,100-499人,https://company.zhaopin.com/CZ536235420.htm,北京,8K-10K,本科,3-5年,全职,五险一金、带薪年假、通讯补助、餐补、定期体检,最新,2019-07-09 15:08:01
CC416072832J00168707313,开发主管（JAVA方向）,https://jobs.zhaopin.com/CC416072832J00168707313.htm,北京杰迈科技股份有限公司,CZ416072830,股份制企业,100-499人,https://company.zhaopin.com/CZ416072830.htm,北京-朝阳区,20K-30K,本科,5-10年,全职,五险一金、餐补、通讯补助、带薪年假、弹性工作,最新,2019-07-10 10:53:25
CC384614583J90250035000,高级Java工程师,https://jobs.zhaopin.com/384614583250035.htm,北京优品三悦科技发展有限公司,CZ384614580,民营,20-99人,https://company.zhaopin.com/CZ384614580.htm,北京,10K-20K,本科,3-5年,全职,绩效奖金、节日福利、周末双休、五险,最近,2019-07-08 00:50:27
CC659396680J00134415213,Java高级开发工程师,https://jobs.zhaopin.com/CC659396680J00134415213.htm,北京中军通科技有限公司,CZ659396680,民营,100-499人,https://company.zhaopin.com/CZ659396680.htm,北京,12K-16K,大专,5-10年,全职,五险一金、年底双薪、节日福利、带薪年假、交通补助,最新,2019-07-09 09:29:03
CC227152525J90250128000,JAVA开发工程师,https://jobs.zhaopin.com/227152525250128.htm,北京汉雅天诚教育科技有限公司,CZ227152520,民营,20-99人,https://company.zhaopin.com/CZ227152520.htm,北京,6K-10K,本科,1-3年,全职,五险一金、交通补助、餐补、通讯补助、节日福利,最新,2019-07-09 14:00:21
CZ567016430J00155491614,JAVA开发工程师,https://jobs.zhaopin.com/CZ567016430J00155491614.htm,长扬科技(北京)有限公司,CZ567016430,民营,100-499人,https://company.zhaopin.com/CZ567016430.htm,北京,8K-10K,本科,3-5年,全职,创业公司、五险一金、周末双休、餐补、通讯补助,最新,2019-07-09 16:35:29
CZ770036070J00192339611,java工程师,https://jobs.zhaopin.com/CZ770036070J00192339611.htm,北京梵邸饰嘉空间艺术设计有限公司,CZ770036070,民营,20-99人,https://company.zhaopin.com/CZ770036070.htm,北京-朝阳区,10K-15K,本科,1-3年,全职,创业公司、五险一金、每年多次调薪、公司重点项目、大牛带队,最新,2019-07-09 16:31:21
CC291547230J00098666512,中级 JAVA 开发 工程师,https://jobs.zhaopin.com/CC291547230J00098666512.htm,北京志远思齐信息技术有限责任公司,CZ291547230,民营,20-99人,https://company.zhaopin.com/CZ291547230.htm,北京-西城区,10K-15K,本科,3-5年,全职,五险一金、餐补,最新,2019-07-09 08:55:59
CC389767538J00285891302,高级java开发工程师（金融方向）,https://jobs.zhaopin.com/CC389767538J00285891302.htm,南京爱码哥教育科技有限公司,CZ389767530,民营,20-99人,https://company.zhaopin.com/CZ389767530.htm,北京-朝阳区,15K-20K,本科,5-10年,全职,五险一金、绩效奖金、节日福利、带薪年假、补充医疗保险,最近,2019-07-09 07:29:49
CZ828276400J00153497409,JAVA开发工程师(后端-系统),https://jobs.zhaopin.com/CZ828276400J00153497409.htm,北京长钼智能科技有限公司,CZ828276400,外商独资,不限,https://company.zhaopin.com/CZ828276400.htm,北京,10K-15K,本科,3-5年,全职,无,最近,2019-07-08 00:50:53
CC285411639J90250153000,JAVA高级开发工程师,https://jobs.zhaopin.com/285411639250153.htm,北京撼动科技有限公司,CZ285411630,民营,100-499人,https://company.zhaopin.com/CZ285411630.htm,北京,15K-20K,本科,5-10年,全职,节日福利、每年多次调薪、周末双休、五险一金、绩效奖金,最新,2019-07-09 18:59:38
CC295327533J90250006000,JAVA高级工程师,https://jobs.zhaopin.com/295327533250006.htm,北京弋云网络科技有限公司,CZ295327530,其它,20-99人,https://company.zhaopin.com/CZ295327530.htm,北京-丰台区,10K-15K,学历不限,3-5年,全职,五险一金、交通补助、绩效奖金、带薪年假、通讯补助,最新,2019-07-09 09:32:42
CC857126160J00123332612,java高级开发工程师,https://jobs.zhaopin.com/CC857126160J00123332612.htm,北京超链投资管理有限公司,CZ857126160,民营,20人以下,https://company.zhaopin.com/CZ857126160.htm,北京,15K-30K,本科,3-5年,全职,五险一金,最新,2019-07-09 10:43:18
CC307422286J00063170915,java高级工程师,https://jobs.zhaopin.com/CC307422286J00063170915.htm,北京小白世纪网络科技有限公司,CZ307422280,民营,20-99人,https://company.zhaopin.com/CZ307422280.htm,北京,15K-20K,本科,5-10年,全职,无,最新,2019-07-09 17:05:35
CC520991029J90250417000,高级JAVA开发工程师,https://jobs.zhaopin.com/520991029250417.htm,昆仑保险经纪股份有限公司,CZ520991020,国企,100-499人,https://company.zhaopin.com/CZ520991020.htm,北京,10K-15K,本科,3-5年,全职,绩效奖金、交通补助、餐补、通讯补助、采暖补贴,最新,2019-07-09 10:56:25
CC291547230J00093370012,高级java开发工程师,https://jobs.zhaopin.com/CC291547230J00093370012.htm,北京志远思齐信息技术有限责任公司,CZ291547230,民营,20-99人,https://company.zhaopin.com/CZ291547230.htm,北京-西城区,10K-15K,本科,5-10年,全职,五险一金、餐补,最新,2019-07-09 08:55:59
CC328287682J00035297809,高级java,https://jobs.zhaopin.com/CC328287682J00035297809.htm,米袋子信息技术(北京)有限公司,CZ328287680,民营,20-99人,https://company.zhaopin.com/CZ328287680.htm,北京,20K-35K,本科,5-10年,全职,周末双休、五险一金、带薪年假、全勤奖,最新,2019-07-09 15:48:49
CC365694732J00108108612,国际机票中/高级JAVA开发工程师 ,https://jobs.zhaopin.com/CC365694732J00108108612.htm,北京走吧科技有限公司,CZ365694730,民营,100-499人,https://company.zhaopin.com/CZ365694730.htm,北京,15K-30K,大专,3-5年,全职,五险一金、绩效奖金、全勤奖、弹性工作,最新,2019-07-09 09:11:26
CC689470521J00109890015,JAVA架构师,https://jobs.zhaopin.com/CC689470521J00109890015.htm,北京中科致远科技有限责任公司,CZ689470520,民营,20-99人,https://company.zhaopin.com/CZ689470520.htm,北京,20K-30K,本科,5-10年,全职,项目奖金、绩效奖金、股票期权、年终分红、全勤奖,最近,2019-07-08 22:50:10
CZ760316970J00030172709,java工程师,https://jobs.zhaopin.com/CZ760316970J00030172709.htm,北京思奎特科技有限公司,CZ760316970,民营,20-99人,https://company.zhaopin.com/CZ760316970.htm,北京,8K-16K,大专,1-3年,全职,包吃、五险一金、节日福利、绩效奖金、周末双休,最新,2019-07-09 16:12:48
CC236928089J00130379415,java开发工程师,https://jobs.zhaopin.com/CC236928089J00130379415.htm,商银信支付服务有限责任公司,CZ236928080,民营,100-499人,https://company.zhaopin.com/CZ236928080.htm,北京,12K-22K,大专,3-5年,全职,五险一金、年底双薪、绩效奖金、餐补、通讯补助,最新,2019-07-09 09:43:47
CC000607969J00026782010,java开发工程师,https://jobs.zhaopin.com/CC000607969J00026782010.htm,北京侏罗纪软件股份有限公司,CZ000607960,民营,100-499人,https://company.zhaopin.com/CZ000607960.htm,北京,8K-12K,本科,1-3年,全职,五险一金、绩效奖金、餐补、通讯补助、带薪年假,最近,2019-07-08 00:52:52
CC380372925J00086911615,高级java工程师,https://jobs.zhaopin.com/CC380372925J00086911615.htm,北京永鼎致远网络科技有限公司,CZ380372920,股份制企业,100-499人,https://company.zhaopin.com/CZ380372920.htm,北京-海淀区,20K-30K,本科,5-10年,全职,五险一金、交通补助、餐补、通讯补助、补充医疗保险,最新,2019-07-09 16:53:24
CC449350989J00046633814,Java/大数据实训生,https://jobs.zhaopin.com/CC449350989J00046633814.htm,北京托普云数据技术有限公司,CZ449350980,股份制企业,100-499人,https://company.zhaopin.com/CZ449350980.htm,北京-海淀区,6K-8K,大专,不限,全职,创业公司、周末双休、五险一金、包住、交通补助,最新,2019-07-09 13:45:07
CC702695722J00137888505,java开发工程师,https://jobs.zhaopin.com/CC702695722J00137888505.htm,北京易诚通信息技术有限公司,CZ702695720,民营,20-99人,https://company.zhaopin.com/CZ702695720.htm,北京-朝阳区,6K-8K,本科,1-3年,全职,五险一金、定期体检、员工旅游、年底双薪、加班补助,最新,2019-07-09 16:43:24
CC333637613J00131997413, GIS开发工程师（java岗）,https://jobs.zhaopin.com/CC333637613J00131997413.htm,国信司南(北京)地理信息技术有限公司,CZ333637610,国企,100-499人,http://special.zhaopin.com/pagepublish/33363761/index.html,北京,15K-25K,本科,不限,全职,加班补助、全勤奖、绩效奖金、五险一金、周末双休,最新,2019-07-09 09:24:43
CC867179800J00150192015,JAVA 高级后端开发工程师,https://jobs.zhaopin.com/CC867179800J00150192015.htm,曼威(大连)企业管理有限公司,CZ867179800,其它,20-99人,https://company.zhaopin.com/CZ867179800.htm,北京-朝阳区,20K-30K,本科,5-10年,全职,五险一金、带薪年假、定期体检、补充医疗保险、年底双薪,最新,2019-07-10 10:50:54
CC380372925J00088789615,中级java工程师,https://jobs.zhaopin.com/CC380372925J00088789615.htm,北京永鼎致远网络科技有限公司,CZ380372920,股份制企业,100-499人,https://company.zhaopin.com/CZ380372920.htm,北京-海淀区,15K-20K,本科,3-5年,全职,五险一金、交通补助、餐补、通讯补助、补充医疗保险,最新,2019-07-09 16:36:27
CC298281217J00125557410,高级 JAVA开发工程师,https://jobs.zhaopin.com/CC298281217J00125557410.htm,北京网源高科软件有限公司,CZ298281210,民营,20-99人,https://company.zhaopin.com/CZ298281210.htm,北京-丰台区,10K-20K,本科,3-5年,全职,五险一金、绩效奖金、节日福利,最新,2019-07-09 17:04:17
CC341251735J00175830706,Java工程师,https://jobs.zhaopin.com/CC341251735J00175830706.htm,上海英纬拓信息科技有限公司,CZ341251730,民营,20-99人,https://company.zhaopin.com/CZ341251730.htm,北京,6K-10K,学历不限,不限,全职,五险一金、周末双休、带薪年假、年底双薪,最新,2019-07-09 14:11:04
CC156842729J90250135000,java开发工程师,https://jobs.zhaopin.com/156842729250135.htm,北京融信思惟科技发展有限公司,CZ156842720,民营,100-499人,https://company.zhaopin.com/CZ156842720.htm,北京,10K-15K,本科,1-3年,全职,无,最新,2019-07-09 16:32:33
CZ897262120J00128455911,java研发工程师,https://jobs.zhaopin.com/CZ897262120J00128455911.htm,北京小马人科技有限公司,CZ897262120,民营,20-99人,https://company.zhaopin.com/CZ897262120.htm,北京-海淀区,10K-15K,本科,3-5年,全职,五险一金、带薪年假、绩效奖金、节日福利,最新,2019-07-09 10:45:44
CC697884431J00099069413,java工程师,https://jobs.zhaopin.com/CC697884431J00099069413.htm,北京融界数据科技有限公司,CZ697884430,国企,100-499人,https://company.zhaopin.com/CZ697884430.htm,北京-朝阳区,15K-20K,本科,5-10年,全职,五险一金、定期体检、餐补,最新,2019-07-09 17:30:16
CC512725480J00189887405,java高级工程师,https://jobs.zhaopin.com/CC512725480J00189887405.htm,东方微银科技(北京)有限公司深圳分公司,CZ512725480,民营,100-499人,https://company.zhaopin.com/CZ512725480.htm,北京,10K-20K,本科,1-3年,全职,五险一金、周末双休、餐补、通讯补助、带薪年假,最新,2019-07-09 16:14:25
CC341251735J90250023000,中级Java工程师,https://jobs.zhaopin.com/341251735250023.htm,上海英纬拓信息科技有限公司,CZ341251730,民营,20-99人,https://company.zhaopin.com/CZ341251730.htm,北京,10K-20K,学历不限,3-5年,全职,五险一金、周末双休、带薪年假、年底双薪,最新,2019-07-09 14:19:55
CC597075729J90250079000,Java中级开发工程师（B/S方向),https://jobs.zhaopin.com/597075729250079.htm,图锐(北京)信息技术有限公司,CZ597075720,股份制企业,20-99人,https://company.zhaopin.com/CZ597075720.htm,北京-海淀区,10K-15K,本科,1-3年,全职,五险一金、绩效奖金、餐补,最新,2019-07-09 11:10:00
CC698063429J00116132213,JAVA高级开发工程师,https://jobs.zhaopin.com/CC698063429J00116132213.htm,北京合创医信科技有限公司,CZ698063420,股份制企业,100-499人,https://company.zhaopin.com/CZ698063420.htm,北京,10K-15K,本科,3-5年,全职,无,最新,2019-07-09 14:03:25
CC151447517J00061225015,Java开发工程师（中级）,https://jobs.zhaopin.com/CC151447517J00061225015.htm,北京海协智康科技发展有限公司,CZ151447510,上市公司,100-499人,https://company.zhaopin.com/CZ151447510.htm,北京,10K-16K,本科,3-5年,全职,五险一金、全勤奖、周末双休、交通补助、餐补,最新,2019-07-09 15:52:30
CC346625432J00148269615,项目经理（Java反向）,https://jobs.zhaopin.com/CC346625432J00148269615.htm,北京易帕克科技有限公司,CZ346625430,民营,20-99人,http://special.zhaopin.com/pagepublish/34662543/index.html,北京-朝阳区,20K-30K,本科,5-10年,全职,五险一金、带薪年假、定期体检、节日福利,最新,2019-07-10 11:04:34
CC144603812J90250285000,高级Java开发工程师,https://jobs.zhaopin.com/144603812250285.htm,北京格尔国信科技有限公司,CZ144603810,民营,100-499人,https://company.zhaopin.com/CZ144603810.htm,北京-东城区,12K-16K,本科,3-5年,全职,五险一金、绩效奖金、带薪年假、定期体检、员工旅游,最新,2019-07-09 10:19:41
CC291547230J00093367612,初级java 开发工程师,https://jobs.zhaopin.com/CC291547230J00093367612.htm,北京志远思齐信息技术有限责任公司,CZ291547230,民营,20-99人,https://company.zhaopin.com/CZ291547230.htm,北京-朝阳区,6K-8K,本科,1-3年,全职,五险一金、餐补,最新,2019-07-09 08:55:59
CZ818499830J00103634614,JAVA高级软件工程师,https://jobs.zhaopin.com/CZ818499830J00103634614.htm,北京世纪中讯科技有限公司,CZ818499830,民营,20-99人,https://company.zhaopin.com/CZ818499830.htm,北京,15K-25K,本科,3-5年,全职,五险一金、年底双薪、绩效奖金、加班补助、弹性工作,最新,2019-07-09 16:31:51
CC255740433J00082220614,java开发工程师,https://jobs.zhaopin.com/CC255740433J00082220614.htm,北京卡法科技发展有限公司,CZ255740430,民营,20-99人,https://company.zhaopin.com/CZ255740430.htm,北京-丰台区,15K-20K,本科,1-3年,全职,五险一金、年底双薪、加班补助、餐补、带薪年假,最近,2019-07-08 00:50:15
CC449350989J00045853814,Java软件开发实习生,https://jobs.zhaopin.com/CC449350989J00045853814.htm,北京托普云数据技术有限公司,CZ449350980,股份制企业,100-499人,https://company.zhaopin.com/CZ449350980.htm,北京-海淀区,4K-6K,大专,不限,全职,创业公司、五险一金、包住、交通补助、餐补,最新,2019-07-09 13:44:44
CC155287010J00208844406,java开发工程师,https://jobs.zhaopin.com/CC155287010J00208844406.htm,广州市申迪计算机系统有限公司,CZ155287010,民营,100-499人,https://company.zhaopin.com/CZ155287010.htm,北京-朝阳区,7K-12K,本科,1年以下,全职,年底双薪、交通补助、餐补、通讯补助、带薪年假,最新,2019-07-09 09:19:09
CC424279532J90250017000,Java 软件工程师,https://jobs.zhaopin.com/424279532250017.htm,北京善思物联科技有限公司,CZ424279530,股份制企业,20-99人,https://company.zhaopin.com/CZ424279530.htm,北京,4K-7K,大专,1-3年,全职,绩效奖金、全勤奖、带薪年假、员工旅游、节日福利,最新,2019-07-10 09:17:46
CC328287682J00149617909,架构师java,https://jobs.zhaopin.com/CC328287682J00149617909.htm,米袋子信息技术(北京)有限公司,CZ328287680,民营,20-99人,https://company.zhaopin.com/CZ328287680.htm,北京,20K-40K,本科,5-10年,全职,周末双休、交通补助、节日福利、五险一金、弹性工作,最近,2019-07-08 00:50:26
CC356114023J00137547510,【诚聘】中高级java工程师,https://jobs.zhaopin.com/CC356114023J00137547510.htm,北京海博远创软件科技有限公司,CZ356114020,民营,100-499人,https://company.zhaopin.com/CZ356114020.htm,北京,8K-16K,大专,3-5年,全职,14薪、五险一金、年底双薪、带薪年假、弹性工作,最新,2019-07-09 19:34:58
CC397469984J00129923513,java开发工程师,https://jobs.zhaopin.com/CC397469984J00129923513.htm,北京新流通信息技术有限公司,CZ397469980,其它,100-499人,https://company.zhaopin.com/CZ397469980.htm,北京,20K-30K,本科,5-10年,全职,创业公司、五险一金、周末双休、年底双薪、带薪年假,最新,2019-07-09 11:27:03
CC152938917J00123531413,java开发工程师,https://jobs.zhaopin.com/CC152938917J00123531413.htm,北京英进质方科技有限公司,CZ152938910,民营,20-99人,https://company.zhaopin.com/CZ152938910.htm,北京,6K-8K,大专,1-3年,全职,无,最新,2019-07-09 14:00:10
CC327913837J00116061511,高级java开发工程师,https://jobs.zhaopin.com/CC327913837J00116061511.htm,北京天笑科技有限公司,CZ327913830,民营,20-99人,https://company.zhaopin.com/CZ327913830.htm,北京,20K-30K,大专,5-10年,全职,年底双薪、五险一金、周末双休、带薪年假、创业公司,最新,2019-07-09 09:20:55
CC274756185J00059096211,java开发工程师,https://jobs.zhaopin.com/CC274756185J00059096211.htm,中大信信用管理有限公司,CZ274756180,民营,100-499人,https://company.zhaopin.com/CZ274756180.htm,北京,12K-24K,大专,3-5年,全职,周末双休、带薪年假、五险一金,最近,2019-07-08 00:50:38
CC664163627J00082542914,高级开发经理（JAVA方向）,https://jobs.zhaopin.com/CC664163627J00082542914.htm,北京祥云创想科技有限公司,CZ664163620,其它,100-499人,https://company.zhaopin.com/CZ664163620.htm,北京,15K-25K,本科,3-5年,全职,员工旅游、绩效奖金、弹性工作、不加班、股票期权,最新,2019-07-09 10:09:16
CC365694732J00079458412,高级java开发工程师,https://jobs.zhaopin.com/CC365694732J00079458412.htm,北京走吧科技有限公司,CZ365694730,民营,100-499人,https://company.zhaopin.com/CZ365694730.htm,北京,20K-35K,大专,5-10年,全职,无,最新,2019-07-09 09:11:26
CC597075729J90250030000,JAVA开发实习生,https://jobs.zhaopin.com/597075729250030.htm,图锐(北京)信息技术有限公司,CZ597075720,股份制企业,20-99人,https://company.zhaopin.com/CZ597075720.htm,北京,2K-4K,本科,不限,实习,五险一金、绩效奖金、餐补,最新,2019-07-09 11:10:01
CZ428436380J00112925114,中级java开发工程师,https://jobs.zhaopin.com/CZ428436380J00112925114.htm,北京汉诺威尔能源科技有限公司,CZ428436380,民营,20-99人,https://company.zhaopin.com/CZ428436380.htm,北京,8K-15K,本科,3-5年,全职,五险一金、绩效奖金、带薪年假、项目奖金,最新,2019-07-09 18:46:52
CC189526413J90250527000,java工程师,https://jobs.zhaopin.com/189526413250527.htm,北京爱农驿站科技服务有限公司,CZ189526410,股份制企业,100-499人,https://company.zhaopin.com/CZ189526410.htm,北京-西城区,10K-20K,本科,3-5年,全职,五险一金、年底双薪、绩效奖金、餐补、带薪年假,最新,2019-07-09 15:51:58
CC414819880J00125003511,java高级开发工程师,https://jobs.zhaopin.com/CC414819880J00125003511.htm,中消云(北京)物联网科技研究院有限公司,CZ414819880,股份制企业,1000-9999人,https://company.zhaopin.com/CZ414819880.htm,北京,20K-35K,本科,3-5年,全职,五险一金、年底双薪、绩效奖金、餐补、房补,最新,2019-07-09 15:50:01
